"","V1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"35320","CAP","Poland",0,0,0,0,0,0,0,0,0
"35321","CAP","Poland",0,0,0,0,0,0,0,0,0
"35322","CAP","Poland",0,0,0,0,0,0,0,0,0
"35323","CAP","Poland",0,0,0,0,0,0,0,0,0
"35324","CAP","Poland",0,0,0,0,0,0,0,0,0
"35325","CAP","Poland",0,0,0,0,0,0,0,0,0
"35326","CAR","Poland",0,0,0,0,0,0,0,0,0
"35327","CAR","Poland",0,0,0,0,0,0,0,0,0
"35328","CAR","Poland",0,0,0,0,0,0,0,0,0
"35329","CAR","Poland",0,0,0,0,0,0,0,0,0
"35330","CAR","Poland",0,0,0,0,0,0,0,0,0
"35331","CAR","Poland",0,0,0,0,0,0,0,0,0
"35332","CAR","Poland",0,0,0,0,0,0,0,0,0
"35333","CAR","Poland",0,0,0,0,0,0,0,0,0
"35334","CAS","Poland",31,0,0,0,0,0,0,0,0
"35335","CAS","Poland",15,0,0,0,0,0,0,0,0
"35336","CAS","Poland",15,0,0,0,0,0,0,0,0
"35337","CAS","Poland",16,0,0,0,0,0,0,0,0
"35338","CAS","Poland",16,0,0,0,0,0,0,0,0
"35339","CAS","Poland",16,0,0,0,0,0,0,0,0
"35340","CAT","Poland",46,75,23,26,0,16,0,6,2
"35341","CAT","Poland",1,18,0,0,0,0,0,0,0
"35342","CAT","Poland",1,18,0,0,0,0,0,0,0
"35343","CAT","Poland",0,0,0,0,0,0,0,0,0
"35344","CAT","Poland",44,57,22,26,0,16,0,6,2
"35345","CAT","Poland",44,57,22,26,0,16,0,6,2
"35346","CAT","Poland",44,57,0,0,0,0,0,0,0
"35347","CAT","Poland",0,0,22,26,0,16,0,6,2
"35348","COD","Poland",17859,19104,18552,15631,14841,12364,11254,11785,15947
"35349","COD","Poland",1824,1809,142,0,187,0,589,0,299
"35350","COD","Poland",1824,1809,142,0,0,0,0,0,0
"35351","COD","Poland",0,0,0,0,187,0,589,0,299
"35352","COD","Poland",0,0,0,0,0,0,0,0,0
"35353","COD","Poland",0,0,0,0,0,0,0,0,0
"35354","COD","Poland",4132,4792,3566,3768,2499,1190,1500,820,568
"35355","COD","Poland",0,0,0,0,818,0,363,0,0
"35356","COD","Poland",0,0,0,0,818,0,363,0,0
"35357","COD","Poland",4132,4792,3566,3768,1681,1190,1137,820,568
"35358","COD","Poland",4132,4792,0,0,0,0,0,0,0
"35359","COD","Poland",0,0,3566,3768,1681,1190,1137,820,568
"35360","COD","Poland",11903,12503,14844,11861,12155,11172,9164,10963,15080
"35361","COD","Poland",0,0,0,0,0,0,0,0,0
"35362","COD","Poland",11903,12503,14844,11861,12155,11172,9164,10963,15080
"35363","COD","Poland",848,709,817,488,319,528,1351,2372,795
"35364","COD","Poland",7210,6790,8557,6646,6565,6635,4768,5820,8878
"35365","COD","Poland",3843,4993,5469,4727,5271,4009,3044,2771,5407
"35366","COD","Poland",2,11,0,0,0,0,0,0,0
"35367","COD","Poland",0,0,0,0,0,0,0,0,0
"35368","COD","Poland",0,1,1,0,0,0,0,0,0
"35369","COD","Poland",0,0,0,0,0,0,0,0,0
"35370","COD","Poland",0,0,0,2,0,3,2,1,0
"35371","COD","Poland",0,0,0,2,0,3,2,1,0
"35372","COD","Poland",0,0,0,0,0,0,0,0,0
"35373","COD","Poland",0,0,0,0,0,0,0,0,0
"35374","COD","Poland",0,0,0,0,0,0,0,0,0
"35375","COD","Poland",0,0,0,0,0,0,0,0,0
"35376","COD","Poland",0,0,0,0,0,0,0,0,0
"35377","COD","Poland",0,0,0,0,0,0,0,0,0
"35378","COD","Poland",0,0,0,0,0,0,0,0,0
"35379","COD","Poland",0,0,0,0,0,0,0,0,0
"35380","COD","Poland",0,0,0,0,0,0,0,0,0
"35381","COD","Poland",0,0,0,0,0,0,0,0,0
"35382","COD","Poland",0,0,0,0,0,0,0,0,0
"35383","COD","Poland",0,0,0,0,0,0,0,0,0
"35384","COD","Poland",0,0,0,0,0,0,0,0,0
"35385","COD","Poland",0,0,0,0,0,0,0,0,0
"35386","COD","Poland",0,0,0,0,0,0,0,0,0
"35387","COD","Poland",0,0,0,0,0,0,0,0,0
"35388","DGS","Poland",0,0,0,0,0,0,0,0,0
"35389","DGS","Poland",0,0,0,0,0,0,0,0,0
"35390","DGS","Poland",0,0,0,0,0,0,0,0,0
"35391","DGX","Poland",0,0,0,0,0,0,0,0,0
"35392","DGX","Poland",0,0,0,0,0,0,0,0,0
"35393","DGX","Poland",0,0,0,0,0,0,0,0,0
"35394","ELE","Poland",39,49,31,32,53,51,49,49,53
"35395","ELE","Poland",39,49,31,32,53,51,49,49,53
"35396","ELE","Poland",39,49,31,32,53,51,49,49,53
"35397","ELE","Poland",20,31,21,23,32,32,27,28,27
"35398","ELE","Poland",1,3,1,1,3,3,3,1,1
"35399","ELE","Poland",19,14,9,8,19,15,19,20,25
"35400","ELE","Poland",0,0,0,0,0,0,0,0,0
"35401","ELP","Poland",0,0,0,0,0,0,1,3,3
"35402","ELP","Poland",0,0,0,0,0,0,1,3,3
"35403","ELP","Poland",0,0,0,0,0,0,1,3,3
"35404","ELP","Poland",0,0,0,0,0,0,0,0,0
"35405","ELP","Poland",0,0,0,0,0,0,0,0,0
"35406","ELP","Poland",0,0,0,0,0,0,1,3,3
"35407","ENC","Poland",0,0,0,0,0,0,0,0,0
"35408","ENC","Poland",0,0,0,0,0,0,0,0,0
"35409","ENC","Poland",0,0,0,0,0,0,0,0,0
"35410","ENC","Poland",0,0,0,0,0,0,0,0,0
"35411","FBM","Poland",517,617,545,651,590,843,566,682,670
"35412","FBM","Poland",517,617,545,651,590,843,566,682,670
"35413","FBM","Poland",517,617,545,651,590,843,566,682,670
"35414","FBM","Poland",372,484,431,499,455,728,462,509,503
"35415","FBM","Poland",4,6,12,41,24,7,6,3,1
"35416","FBM","Poland",141,128,102,111,111,108,99,170,167
"35417","FBM","Poland",0,0,0,0,0,0,0,0,0
"35418","FBR","Poland",0,0,0,0,0,0,0,0,0
"35419","FBR","Poland",0,0,0,0,0,0,0,0,0
"35420","FBR","Poland",0,0,0,0,0,0,0,0,0
"35421","FBR","Poland",0,0,0,0,0,0,0,0,0
"35422","FBU","Poland",9,12,13,11,8,9,12,11,12
"35423","FBU","Poland",9,12,13,11,8,9,12,11,12
"35424","FBU","Poland",9,12,13,11,8,9,12,11,12
"35425","FBU","Poland",8,9,11,10,6,8,10,9,11
"35426","FBU","Poland",0,0,0,0,0,0,0,0,0
"35427","FBU","Poland",1,3,3,1,2,0,2,2,1
"35428","FCC","Poland",28,28,16,12,16,15,18,10,8
"35429","FCC","Poland",28,28,16,12,16,15,18,10,8
"35430","FCC","Poland",28,28,16,12,16,15,18,10,8
"35431","FCC","Poland",1,1,0,1,1,0,1,0,0
"35432","FCC","Poland",0,0,0,0,0,0,0,0,0
"35433","FCC","Poland",27,27,16,11,15,15,18,9,8
"35434","FCG","Poland",0,0,0,0,0,0,0,0,0
"35435","FCG","Poland",0,0,0,0,0,0,0,0,0
"35436","FCG","Poland",0,0,0,0,0,0,0,0,0
"35437","FCG","Poland",0,0,0,0,0,0,0,0,0
"35438","FCP","Poland",0,1,0,1,1,0,0,0,0
"35439","FCP","Poland",0,1,0,1,1,0,0,0,0
"35440","FCP","Poland",0,1,0,1,1,0,0,0,0
"35441","FCP","Poland",0,0,0,0,1,0,0,0,0
"35442","FCP","Poland",0,1,0,1,0,0,0,0,0
"35443","FIN","Poland",0,0,0,0,0,0,0,0,0
"35444","FIN","Poland",0,0,0,0,0,0,0,0,0
"35445","FIN","Poland",0,0,0,0,0,0,0,0,0
"35446","FIN","Poland",0,0,0,0,0,0,0,0,0
"35447","FIN","Poland",0,0,0,0,0,0,0,0,0
"35448","FIN","Poland",0,0,0,0,0,0,0,0,0
"35449","FIN","Poland",0,0,0,0,0,0,0,0,0
"35450","FIN","Poland",0,0,0,0,0,0,0,0,0
"35451","FIN","Poland",0,0,0,0,0,0,0,0,0
"35452","FIN","Poland",0,0,0,0,0,0,0,0,0
"35453","FIN","Poland",0,0,0,0,0,0,0,0,0
"35454","FIN","Poland",0,0,0,0,0,0,0,0,0
"35455","FIN","Poland",0,0,0,0,0,0,0,0,0
"35456","FIN","Poland",0,0,0,0,0,0,0,0,0
"35457","FIN","Poland",0,0,0,0,0,0,0,0,0
"35458","FIN","Poland",0,0,0,0,0,0,0,0,0
"35459","FIN","Poland",0,0,0,0,0,0,0,0,0
"35460","FIN","Poland",0,0,0,0,0,0,0,0,0
"35461","FIN","Poland",0,0,0,0,0,0,0,0,0
"35462","FIN","Poland",0,0,0,0,0,0,0,0,0
"35463","FIN","Poland",0,0,0,0,0,0,0,0,0
"35464","FIN","Poland",0,0,0,0,0,0,0,0,0
"35465","FIN","Poland",0,0,0,0,0,0,0,0,0
"35466","FIN","Poland",0,0,0,0,0,0,0,0,0
"35467","FIN","Poland",0,0,0,0,0,0,0,0,0
"35468","FIN","Poland",0,0,0,0,0,0,0,0,0
"35469","FIN","Poland",0,0,0,0,0,0,0,0,0
"35470","FIN","Poland",0,0,0,0,0,0,0,0,0
"35471","FIN","Poland",0,0,0,0,0,0,0,0,0
"35472","FIN","Poland",0,0,0,0,0,0,0,0,0
"35473","FIN","Poland",0,0,0,0,0,0,0,0,0
"35474","FIN","Poland",0,0,0,0,0,0,0,0,0
"35475","FIN","Poland",0,0,0,0,0,0,0,0,0
"35476","FIN","Poland",0,0,0,0,0,0,0,0,0
"35477","FIN","Poland",0,0,0,0,0,0,0,0,0
"35478","FIN","Poland",0,0,0,0,0,0,0,0,0
"35479","FIN","Poland",0,0,0,0,0,0,0,0,0
"35480","FIN","Poland",0,0,0,0,0,0,0,0,0
"35481","FIN","Poland",0,0,0,0,0,0,0,0,0
"35482","FIN","Poland",0,0,0,0,0,0,0,0,0
"35483","FLE","Poland",12634,11861,10089,9725,11202,9654,9111,10693,9427
"35484","FLE","Poland",0,0,0,0,0,0,0,0,0
"35485","FLE","Poland",0,0,0,0,0,0,0,0,0
"35486","FLE","Poland",0,0,0,0,0,0,0,0,0
"35487","FLE","Poland",0,0,0,0,0,0,0,0,0
"35488","FLE","Poland",0,0,0,0,0,0,0,0,0
"35489","FLE","Poland",0,0,0,0,0,0,0,0,0
"35490","FLE","Poland",0,0,0,0,0,0,0,0,0
"35491","FLE","Poland",0,0,0,0,0,0,0,0,0
"35492","FLE","Poland",0,0,0,0,0,0,0,0,0
"35493","FLE","Poland",12634,11861,10089,9725,11202,9654,9111,10693,9427
"35494","FLE","Poland",12634,11861,10089,9725,11202,9654,9111,10693,9427
"35495","FLE","Poland",1522,2145,1324,1568,1833,2379,2089,3019,1789
"35496","FLE","Poland",9919,8125,7293,6711,7639,5800,5569,5839,5958
"35497","FLE","Poland",1193,1580,1470,1446,1730,1475,1453,1836,1681
"35498","FLE","Poland",0,7,0,0,0,0,0,0,0
"35499","FLE","Poland",0,1,0,0,0,0,0,0,0
"35500","FLE","Poland",0,3,3,0,0,0,0,0,0
"35501","FLE","Poland",0,0,0,0,0,0,0,0,0
"35502","FLE","Poland",0,0,0,0,0,0,0,0,0
"35503","FLE","Poland",0,0,0,0,0,0,0,0,0
"35504","FLE","Poland",0,0,0,0,0,0,0,0,0
"35505","FLE","Poland",0,0,0,0,0,0,0,0,0
"35506","FLE","Poland",0,0,0,0,0,0,0,0,0
"35507","FLE","Poland",0,0,0,0,0,0,0,0,0
"35508","FLE","Poland",0,0,0,0,0,0,0,0,0
"35509","FLX","Poland",0,0,0,0,0,0,0,0,0
"35510","FLX","Poland",0,0,0,0,0,0,0,0,0
"35511","FLX","Poland",0,0,0,0,0,0,0,0,0
"35512","FLX","Poland",0,0,0,0,0,0,0,0,0
"35513","FLX","Poland",0,0,0,0,0,0,0,0,0
"35514","FLX","Poland",0,0,0,0,0,0,0,0,0
"35515","FLX","Poland",0,0,0,0,0,0,0,0,0
"35516","FLX","Poland",0,0,0,0,0,0,0,0,0
"35517","FLX","Poland",0,0,0,0,0,0,0,0,0
"35518","FLX","Poland",0,0,0,0,0,0,0,0,0
"35519","FLX","Poland",0,0,0,0,0,0,0,0,0
"35520","FLX","Poland",0,0,0,0,0,0,0,0,0
"35521","FLX","Poland",0,0,0,0,0,0,0,0,0
"35522","FLX","Poland",0,0,0,0,0,0,0,0,0
"35523","FLX","Poland",0,0,0,0,0,0,0,0,0
"35524","FLX","Poland",0,0,0,0,0,0,0,0,0
"35525","FLX","Poland",0,0,0,0,0,0,0,0,0
"35526","FLX","Poland",0,0,0,0,0,0,0,0,0
"35527","FLX","Poland",0,0,0,0,0,0,0,0,0
"35528","FLX","Poland",0,0,0,0,0,0,0,0,0
"35529","FLX","Poland",0,0,0,0,0,0,0,0,0
"35530","FLX","Poland",0,0,0,0,0,0,0,0,0
"35531","FLX","Poland",0,0,0,0,0,0,0,0,0
"35532","FLX","Poland",0,0,0,0,0,0,0,0,0
"35533","FPE","Poland",1126,952,996,814,838,691,737,856,702
"35534","FPE","Poland",1126,952,996,814,838,691,737,856,702
"35535","FPE","Poland",1126,952,996,814,838,691,737,856,702
"35536","FPE","Poland",951,777,851,724,732,589,616,767,585
"35537","FPE","Poland",24,38,51,21,20,8,15,9,5
"35538","FPE","Poland",151,137,94,69,86,95,106,80,112
"35539","FPE","Poland",0,0,0,0,0,0,0,0,0
"35540","FPI","Poland",16,23,12,12,6,6,10,8,8
"35541","FPI","Poland",16,23,12,12,6,6,10,8,8
"35542","FPI","Poland",16,23,12,12,6,6,10,8,8
"35543","FPI","Poland",14,16,11,11,6,6,9,8,7
"35544","FPI","Poland",0,0,0,0,0,0,0,0,0
"35545","FPI","Poland",2,7,1,1,0,0,1,0,0
"35546","FPI","Poland",0,0,0,0,0,0,0,0,0
"35547","FPP","Poland",300,404,308,134,151,189,190,287,191
"35548","FPP","Poland",300,404,308,134,151,189,190,287,191
"35549","FPP","Poland",300,404,308,134,151,189,190,287,191
"35550","FPP","Poland",157,252,202,53,49,72,96,143,66
"35551","FPP","Poland",26,52,42,15,22,18,16,34,5
"35552","FPP","Poland",118,100,64,66,81,99,78,110,120
"35553","FPP","Poland",0,0,0,0,0,0,0,0,0
"35554","FPP","Poland",0,0,0,0,0,0,0,0,0
"35555","FRF","Poland",3,12,4,8,15,5,8,7,12
"35556","FRF","Poland",3,12,4,8,15,5,8,7,12
"35557","FRF","Poland",3,12,4,8,15,5,8,7,12
"35558","FRF","Poland",1,12,4,7,15,5,7,6,11
"35559","FRF","Poland",0,0,0,0,0,0,0,0,0
"35560","FRF","Poland",2,0,0,1,0,1,1,1,1
"35561","FRF","Poland",0,0,0,0,0,0,0,0,0
"35562","FRO","Poland",984,994,644,618,601,758,939,1096,985
"35563","FRO","Poland",984,994,644,618,601,758,939,1096,985
"35564","FRO","Poland",984,994,644,618,601,758,939,1096,985
"35565","FRO","Poland",852,882,545,537,495,624,757,932,855
"35566","FRO","Poland",3,9,6,7,11,5,3,2,1
"35567","FRO","Poland",129,103,93,74,95,129,180,163,129
"35568","FRO","Poland",0,0,0,0,0,0,0,0,0
"35569","FSC","Poland",0,30,29,22,0,0,0,0,0
"35570","FSC","Poland",0,30,29,22,0,0,0,0,0
"35571","FSC","Poland",0,30,29,22,0,0,0,0,0
"35572","FSC","Poland",0,30,29,22,0,0,0,0,0
"35573","FTE","Poland",8,11,7,10,8,11,10,6,6
"35574","FTE","Poland",8,11,7,10,8,11,10,6,6
"35575","FTE","Poland",8,11,7,10,8,11,10,6,6
"35576","FTE","Poland",8,11,6,10,7,10,9,5,3
"35577","FTE","Poland",0,0,0,0,0,0,0,0,0
"35578","FTE","Poland",1,0,1,1,1,1,1,1,3
"35579","GAD","Poland",0,0,0,0,0,0,0,0,0
"35580","GAD","Poland",0,0,0,0,0,0,0,0,0
"35581","GAD","Poland",0,0,0,0,0,0,0,0,0
"35582","GAD","Poland",0,0,0,0,0,0,0,0,0
"35583","GAD","Poland",0,0,0,0,0,0,0,0,0
"35584","GAD","Poland",0,0,0,0,0,0,0,0,0
"35585","GAD","Poland",0,0,0,0,0,0,0,0,0
"35586","GAD","Poland",0,0,0,0,0,0,0,0,0
"35587","GAD","Poland",0,0,0,0,0,0,0,0,0
"35588","GAD","Poland",0,0,0,0,0,0,0,0,0
"35589","GAD","Poland",0,0,0,0,0,0,0,0,0
"35590","GAD","Poland",0,0,0,0,0,0,0,0,0
"35591","GAD","Poland",0,0,0,0,0,0,0,0,0
"35592","GAD","Poland",0,0,0,0,0,0,0,0,0
"35593","GAD","Poland",0,0,0,0,0,0,0,0,0
"35594","GAD","Poland",0,0,0,0,0,0,0,0,0
"35595","GAD","Poland",0,0,0,0,0,0,0,0,0
"35596","GAD","Poland",0,0,0,0,0,0,0,0,0
"35597","GAD","Poland",0,0,0,0,0,0,0,0,0
"35598","GAR","Poland",14,30,26,21,23,13,24,50,30
"35599","GAR","Poland",14,30,26,21,23,13,24,50,30
"35600","GAR","Poland",14,30,26,21,23,13,24,50,30
"35601","GAR","Poland",1,0,0,1,2,3,3,2,1
"35602","GAR","Poland",1,1,2,2,3,1,2,0,1
"35603","GAR","Poland",12,29,25,18,18,9,20,49,28
"35604","GHL","Poland",18,30,808,169,963,1191,1557,1401,1296
"35605","GHL","Poland",7,4,0,0,0,0,0,0,0
"35606","GHL","Poland",7,4,0,0,0,0,0,0,0
"35607","GHL","Poland",0,0,0,0,0,0,0,0,0
"35608","GHL","Poland",0,0,0,0,0,0,0,0,0
"35609","GHL","Poland",0,0,0,0,0,0,0,0,0
"35610","GHL","Poland",0,0,786,0,960,718,1354,1201,1094
"35611","GHL","Poland",0,0,0,0,0,1,0,0,0
"35612","GHL","Poland",0,0,786,0,960,717,1354,1201,1094
"35613","GHL","Poland",0,0,786,0,960,717,1354,1201,1094
"35614","GHL","Poland",0,0,0,0,0,0,0,0,0
"35615","GHL","Poland",12,26,22,169,3,204,201,200,201
"35616","GHL","Poland",0,0,0,0,0,0,1,0,0
"35617","GHL","Poland",0,0,0,0,0,0,1,0,0
"35618","GHL","Poland",12,26,22,169,3,204,200,200,201
"35619","GHL","Poland",12,26,0,0,0,0,0,0,0
"35620","GHL","Poland",0,0,22,169,3,204,200,200,201
"35621","GHL","Poland",0,0,0,0,0,0,0,0,0
"35622","GHL","Poland",0,0,0,0,0,0,0,0,0
"35623","GHL","Poland",0,0,0,0,0,270,3,0,0
"35624","GHL","Poland",0,0,0,0,0,270,3,0,0
"35625","GHL","Poland",0,0,0,0,0,270,3,0,0
"35626","GHL","Poland",0,0,0,0,0,0,0,0,0
"35627","GHL","Poland",0,0,0,0,0,0,0,0,0
"35628","GHL","Poland",0,0,0,0,0,0,0,0,0
"35629","GHL","Poland",0,0,0,0,0,0,0,0,0
"35630","GHL","Poland",0,0,0,0,0,0,0,0,0
"35631","GHL","Poland",0,0,0,0,0,0,0,0,0
"35632","GHL","Poland",0,0,0,0,0,0,0,0,0
"35633","GPA","Poland",0,1,1,0,1,0,2,4,7
"35634","GPA","Poland",0,1,1,0,1,0,2,4,7
"35635","GPA","Poland",0,1,1,0,1,0,2,4,7
"35636","GPA","Poland",0,0,0,0,0,0,0,0,0
"35637","GPA","Poland",0,0,0,0,0,0,0,0,0
"35638","GPA","Poland",0,1,1,0,1,0,2,4,7
"35639","GRO","Poland",0,0,0,0,0,0,0,0,0
"35640","GRO","Poland",0,0,0,0,0,0,0,0,0
"35641","GRO","Poland",0,0,0,0,0,0,0,0,0
"35642","GRO","Poland",0,0,0,0,0,0,0,0,0
"35643","GRO","Poland",0,0,0,0,0,0,0,0,0
"35644","GRO","Poland",0,0,0,0,0,0,0,0,0
"35645","GRO","Poland",0,0,0,0,0,0,0,0,0
"35646","GUX","Poland",0,0,0,0,0,0,0,0,0
"35647","GUX","Poland",0,0,0,0,0,0,0,0,0
"35648","GUX","Poland",0,0,0,0,0,0,0,0,0
"35649","GUX","Poland",0,0,0,0,0,0,0,0,0
"35650","GUX","Poland",0,0,0,0,0,0,0,0,0
"35651","GUX","Poland",0,0,0,0,0,0,0,0,0
"35652","GUX","Poland",0,0,0,0,0,0,0,0,0
"35653","GUX","Poland",0,0,0,0,0,0,0,0,0
"35654","GUX","Poland",0,0,0,0,0,0,0,0,0
"35655","GUX","Poland",0,0,0,0,0,0,0,0,0
"35656","GUX","Poland",0,0,0,0,0,0,0,0,0
"35657","HAD","Poland",187,439,442,646,705,317,55,31,181
"35658","HAD","Poland",29,2,1,0,2,0,0,0,0
"35659","HAD","Poland",29,2,1,0,0,0,0,0,0
"35660","HAD","Poland",0,0,0,0,2,0,0,0,0
"35661","HAD","Poland",0,0,0,0,0,0,0,0,0
"35662","HAD","Poland",0,0,0,0,0,0,0,0,0
"35663","HAD","Poland",159,437,441,646,704,317,39,23,173
"35664","HAD","Poland",0,0,0,0,16,0,28,0,0
"35665","HAD","Poland",0,0,0,0,16,0,28,0,0
"35666","HAD","Poland",159,437,441,646,687,317,12,23,173
"35667","HAD","Poland",159,437,0,0,0,0,0,0,0
"35668","HAD","Poland",0,0,441,646,687,317,12,23,173
"35669","HAD","Poland",0,0,0,0,0,0,16,8,8
"35670","HAD","Poland",0,0,0,0,0,0,16,8,8
"35671","HAD","Poland",0,0,0,0,0,0,0,0,0
"35672","HAD","Poland",0,0,0,0,0,0,0,0,0
"35673","HAD","Poland",0,0,0,0,0,0,0,0,0
"35674","HAD","Poland",0,0,0,0,0,0,0,0,0
"35675","HAD","Poland",0,0,0,0,0,0,0,0,0
"35676","HAD","Poland",0,0,0,0,0,0,0,0,0
"35677","HAD","Poland",0,0,0,0,0,0,0,0,0
"35678","HAD","Poland",0,0,0,0,0,0,0,0,0
"35679","HAD","Poland",0,0,0,0,0,0,0,0,0
"35680","HAD","Poland",0,0,0,0,0,0,0,0,0
"35681","HAD","Poland",0,0,0,0,0,0,0,0,0
"35682","HAD","Poland",0,0,0,0,0,0,0,0,0
"35683","HAD","Poland",0,0,0,0,0,0,0,0,0
"35684","HAD","Poland",0,0,0,0,0,0,0,0,0
"35685","HAL","Poland",0,0,0,0,0,0,0,0,0
"35686","HAL","Poland",0,0,0,0,0,0,0,0,0
"35687","HAL","Poland",0,0,0,0,0,0,0,0,0
"35688","HAL","Poland",0,0,0,0,0,0,0,0,0
"35689","HAL","Poland",0,0,0,0,0,0,0,0,0
"35690","HAL","Poland",0,0,0,0,0,0,0,0,0
"35691","HAL","Poland",0,0,0,0,0,0,0,0,0
"35692","HAL","Poland",0,0,0,0,0,0,0,0,0
"35693","HAL","Poland",0,0,0,0,0,0,0,0,0
"35694","HAL","Poland",0,0,0,0,0,0,0,0,0
"35695","HAL","Poland",0,0,0,0,0,0,0,0,0
"35696","HAL","Poland",0,0,0,0,0,0,0,0,0
"35697","HAL","Poland",0,0,0,0,0,0,0,0,0
"35698","HAL","Poland",0,0,0,0,0,0,0,0,0
"35699","HAL","Poland",0,0,0,0,0,0,0,0,0
"35700","HAL","Poland",0,0,0,0,0,0,0,0,0
"35701","HAL","Poland",0,0,0,0,0,0,0,0,0
"35702","HAL","Poland",0,0,0,0,0,0,0,0,0
"35703","HAL","Poland",0,0,0,0,0,0,0,0,0
"35704","HAL","Poland",0,0,0,0,0,0,0,0,0
"35705","HAL","Poland",0,0,0,0,0,0,0,0,0
"35706","HAL","Poland",0,0,0,0,0,0,0,0,0
"35707","HAL","Poland",0,0,0,0,0,0,0,0,0
"35708","HAL","Poland",0,0,0,0,0,0,0,0,0
"35709","HER","Poland",28137,23560,27114,29296,24897,22233,16848,25175,22070
"35710","HER","Poland",0,0,0,0,0,0,0,3154,524
"35711","HER","Poland",0,0,0,0,0,0,0,3154,524
"35712","HER","Poland",0,0,0,0,0,0,0,3154,524
"35713","HER","Poland",28137,23560,27114,29296,24897,22233,16848,22022,20545
"35714","HER","Poland",0,0,0,0,0,0,0,0,0
"35715","HER","Poland",28137,23560,27114,29296,24897,22233,16848,22022,20545
"35716","HER","Poland",2314,3106,2360,1790,1846,5208,5311,2922,5390
"35717","HER","Poland",16213,14380,17003,19208,16492,11489,7181,14464,12086
"35718","HER","Poland",9347,5227,7667,7616,6222,5421,4356,4635,3068
"35719","HER","Poland",20,128,28,53,209,116,0,0,0
"35720","HER","Poland",243,595,30,10,0,0,0,0,0
"35721","HER","Poland",0,0,0,0,123,0,0,0,0
"35722","HER","Poland",0,123,25,618,5,0,0,0,0
"35723","HER","Poland",0,0,0,0,0,0,0,0,0
"35724","HER","Poland",0,0,0,0,0,0,0,0,1001
"35725","HER","Poland",0,0,0,0,0,0,0,0,533
"35726","HER","Poland",0,0,0,0,0,0,0,0,469
"35727","HER","Poland",0,0,0,0,0,0,0,0,0
"35728","HER","Poland",0,0,0,0,0,0,0,0,0
"35729","HER","Poland",0,0,0,0,0,0,0,0,0
"35730","HER","Poland",0,0,0,0,0,0,0,0,0
"35731","HER","Poland",0,0,0,0,0,0,0,0,0
"35732","HER","Poland",0,0,0,0,0,0,0,0,0
"35733","HER","Poland",0,0,0,0,0,0,0,0,0
"35734","HER","Poland",0,0,0,0,0,0,0,0,0
"35735","HER","Poland",0,0,0,0,0,0,0,0,0
"35736","HER","Poland",0,0,0,0,0,0,0,0,0
"35737","HER","Poland",0,0,0,0,0,0,0,0,0
"35738","HKE","Poland",0,0,0,0,0,0,0,0,0
"35739","HKE","Poland",0,0,0,0,0,0,0,0,0
"35740","HKE","Poland",0,0,0,0,0,0,0,0,0
"35741","HKE","Poland",0,0,0,0,0,0,0,0,0
"35742","HKE","Poland",0,0,0,0,0,0,0,0,0
"35743","HKE","Poland",0,0,0,0,0,0,0,0,0
"35744","HKE","Poland",0,0,0,0,0,0,0,0,0
"35745","HKE","Poland",0,0,0,0,0,0,0,0,0
"35746","HKE","Poland",0,0,0,0,0,0,0,0,0
"35747","HOM","Poland",0,0,0,0,0,0,0,0,0
"35748","HOM","Poland",0,0,0,0,0,0,0,0,0
"35749","HOM","Poland",0,0,0,0,0,0,0,0,0
"35750","HOM","Poland",0,0,0,0,0,0,0,0,0
"35751","HOM","Poland",0,0,0,0,0,0,0,0,0
"35752","HOM","Poland",0,0,0,0,0,0,0,0,0
"35753","HOM","Poland",0,0,0,0,0,0,0,0,0
"35754","HOM","Poland",0,0,0,0,0,0,0,0,0
"35755","HOM","Poland",0,0,0,0,0,0,0,0,0
"35756","HOM","Poland",0,0,0,0,0,0,0,0,0
"35757","HOM","Poland",0,0,0,0,0,0,0,0,0
"35758","HOM","Poland",0,0,0,0,0,0,0,0,0
"35759","HOM","Poland",0,0,0,0,0,0,0,0,0
"35760","HOM","Poland",0,0,0,0,0,0,0,0,0
"35761","HOM","Poland",0,0,0,0,0,0,0,0,0
"35762","HOM","Poland",0,0,0,0,0,0,0,0,0
"35763","LIN","Poland",0,0,0,1,0,0,0,0,0
"35764","LIN","Poland",0,0,0,0,0,0,0,0,0
"35765","LIN","Poland",0,0,0,0,0,0,0,0,0
"35766","LIN","Poland",0,0,0,1,0,0,0,0,0
"35767","LIN","Poland",0,0,0,1,0,0,0,0,0
"35768","LIN","Poland",0,0,0,0,0,0,0,0,0
"35769","LIN","Poland",0,0,0,0,0,0,0,0,0
"35770","LIN","Poland",0,0,0,0,0,0,0,0,0
"35771","LIN","Poland",0,0,0,0,0,0,0,0,0
"35772","LIN","Poland",0,0,0,0,0,0,0,0,0
"35773","LIN","Poland",0,0,0,0,0,0,0,0,0
"35774","LIN","Poland",0,0,0,0,0,0,0,0,0
"35775","LIN","Poland",0,0,0,0,0,0,0,0,0
"35776","LUM","Poland",0,0,0,0,0,0,0,0,0
"35777","LUM","Poland",0,0,0,0,0,0,0,0,0
"35778","LUM","Poland",0,0,0,0,0,0,0,0,0
"35779","LUM","Poland",0,0,0,0,0,0,0,0,0
